[TIMING] Step 0: total=0.71 ms, inference=0.19 ms
[TIMING] Step 50931: total=0.69 ms, inference=0.07 ms
[TIMING] Step 50932: total=0.80 ms, inference=0.06 ms
[TIMING] Step 50933: total=1.00 ms, inference=0.09 ms
[TIMING] Step 50934: total=0.61 ms, inference=0.07 ms
[TIMING] Step 50935: total=0.80 ms, inference=0.06 ms
[TIMING] Step 50936: total=0.82 ms, inference=0.06 ms
[TIMING] Step 50937: total=0.86 ms, inference=0.06 ms
[TIMING] Step 50938: total=1.10 ms, inference=0.08 ms
[TIMING] Step 50939: total=0.56 ms, inference=0.07 ms
[TIMING] Step 50940: total=0.77 ms, inference=0.07 ms
[TIMING] Step 50941: total=0.79 ms, inference=0.07 ms
[TIMING] Step 50942: total=0.79 ms, inference=0.06 ms
[TIMING] Step 50943: total=0.84 ms, inference=0.06 ms
[TIMING] Step 50944: total=0.83 ms, inference=0.06 ms
[TIMING] Step 50945: total=0.89 ms, inference=0.07 ms
[TIMING] Step 50946: total=0.76 ms, inference=0.07 ms
[TIMING] Step 50947: total=0.89 ms, inference=0.09 ms
[TIMING] Step 50948: total=0.77 ms, inference=0.13 ms
[TIMING] Step 50949: total=0.58 ms, inference=0.12 ms
[TIMING] Step 50950: total=0.70 ms, inference=0.11 ms
[TIMING] Step 50951: total=0.67 ms, inference=0.11 ms
[TIMING] Step 50952: total=0.74 ms, inference=0.10 ms
[TIMING] Step 50953: total=0.55 ms, inference=0.11 ms
[TIMING] Step 50954: total=0.62 ms, inference=0.09 ms
[TIMING] Step 50955: total=0.74 ms, inference=0.08 ms
[TIMING] Step 50956: total=0.78 ms, inference=0.08 ms
[TIMING] Step 50957: total=0.90 ms, inference=0.09 ms
[TIMING] Step 50958: total=0.67 ms, inference=0.08 ms
[TIMING] Step 50959: total=0.78 ms, inference=0.07 ms
[TIMING] Step 50960: total=0.80 ms, inference=0.08 ms
[TIMING] Step 50961: total=0.83 ms, inference=0.08 ms
[TIMING] Step 50962: total=0.77 ms, inference=0.08 ms
[TIMING] Step 50963: total=0.81 ms, inference=0.08 ms
[TIMING] Step 50964: total=0.75 ms, inference=0.08 ms
[TIMING] Step 50965: total=0.80 ms, inference=0.08 ms
[TIMING] Step 50966: total=0.75 ms, inference=0.08 ms
[TIMING] Step 50967: total=0.79 ms, inference=0.07 ms
[TIMING] Step 50968: total=0.81 ms, inference=0.08 ms
[TIMING] Step 50969: total=0.84 ms, inference=0.08 ms
[TIMING] Step 50970: total=0.73 ms, inference=0.08 ms
[TIMING] Step 50971: total=0.80 ms, inference=0.07 ms
[TIMING] Step 50972: total=0.80 ms, inference=0.08 ms
[TIMING] Step 50973: total=0.84 ms, inference=0.08 ms
[TIMING] Step 50974: total=0.77 ms, inference=0.08 ms
[TIMING] Step 50975: total=0.78 ms, inference=0.08 ms
[TIMING] Step 50976: total=0.79 ms, inference=0.07 ms
[TIMING] Step 50977: total=0.83 ms, inference=0.08 ms
[TIMING] Step 50978: total=0.76 ms, inference=0.08 ms
[TIMING] Step 50979: total=0.80 ms, inference=0.07 ms
[TIMING] Step 50980: total=0.81 ms, inference=0.07 ms
[TIMING] Step 50981: total=0.98 ms, inference=0.10 ms
[TIMING] Step 50982: total=0.62 ms, inference=0.11 ms
[TIMING] Step 50983: total=0.63 ms, inference=0.08 ms
[TIMING] Step 50984: total=0.80 ms, inference=0.08 ms
[TIMING] Step 50985: total=0.92 ms, inference=0.11 ms
[TIMING] Step 50986: total=0.59 ms, inference=0.09 ms
[TIMING] Step 50987: total=0.72 ms, inference=0.08 ms
[TIMING] Step 50988: total=0.84 ms, inference=0.09 ms
[TIMING] Step 50989: total=0.75 ms, inference=0.09 ms
[TIMING] Step 50990: total=0.75 ms, inference=0.08 ms
[TIMING] Step 50991: total=0.78 ms, inference=0.08 ms
[TIMING] Step 50992: total=0.79 ms, inference=0.08 ms
[TIMING] Step 50993: total=0.81 ms, inference=0.08 ms
[TIMING] Step 50994: total=0.75 ms, inference=0.08 ms
[TIMING] Step 50995: total=1.02 ms, inference=0.12 ms
[TIMING] Step 50996: total=0.61 ms, inference=0.14 ms
[TIMING] Step 50997: total=0.62 ms, inference=0.14 ms
[TIMING] Step 50998: total=0.56 ms, inference=0.13 ms
[TIMING] Step 50999: total=0.60 ms, inference=0.10 ms
[TIMING] Step 51000: total=0.70 ms, inference=0.09 ms
[TIMING] Step 51001: total=0.87 ms, inference=0.10 ms
[TIMING] Step 51002: total=0.66 ms, inference=0.10 ms
[TIMING] Step 51003: total=0.71 ms, inference=0.08 ms
[TIMING] Step 51004: total=0.76 ms, inference=0.08 ms
[TIMING] Step 51005: total=0.83 ms, inference=0.08 ms
[TIMING] Step 51006: total=0.77 ms, inference=0.08 ms
[TIMING] Step 51007: total=0.90 ms, inference=0.09 ms
[TIMING] Step 51008: total=0.69 ms, inference=0.08 ms
[TIMING] Step 51009: total=0.92 ms, inference=0.12 ms
[TIMING] Step 51010: total=0.55 ms, inference=0.08 ms
[TIMING] Step 51011: total=0.88 ms, inference=0.11 ms
[TIMING] Step 51012: total=0.74 ms, inference=0.11 ms
[TIMING] Step 51013: total=0.61 ms, inference=0.12 ms
[TIMING] Step 51014: total=0.68 ms, inference=0.11 ms
[TIMING] Step 51015: total=0.66 ms, inference=0.10 ms
[TIMING] Step 51016: total=0.93 ms, inference=0.14 ms
[TIMING] Step 51017: total=0.50 ms, inference=0.11 ms
[TIMING] Step 51018: total=0.46 ms, inference=0.07 ms
[TIMING] Step 51019: total=0.80 ms, inference=0.06 ms
[TIMING] Step 51020: total=0.87 ms, inference=0.06 ms
[TIMING] Step 51021: total=0.83 ms, inference=0.06 ms
[TIMING] Step 51022: total=0.84 ms, inference=0.06 ms
[TIMING] Step 51023: total=0.83 ms, inference=0.06 ms
[TIMING] Step 51024: total=0.85 ms, inference=0.06 ms
[TIMING] Step 51025: total=0.86 ms, inference=0.06 ms
[TIMING] Step 51026: total=0.83 ms, inference=0.06 ms
[TIMING] Step 51027: total=0.94 ms, inference=0.09 ms
[TIMING] Step 51028: total=0.61 ms, inference=0.09 ms
[TIMING] Step 51029: total=0.74 ms, inference=0.07 ms
[TIMING] Step 51030: total=0.80 ms, inference=0.06 ms
[TIMING] Step 51031: total=0.84 ms, inference=0.06 ms
[TIMING] Step 51032: total=0.88 ms, inference=0.06 ms
[TIMING] Step 51033: total=0.83 ms, inference=0.06 ms
[TIMING] Step 51034: total=0.82 ms, inference=0.06 ms
[TIMING] Step 51035: total=0.84 ms, inference=0.06 ms
[TIMING] Step 51036: total=0.85 ms, inference=0.06 ms
[TIMING] Step 51037: total=0.93 ms, inference=0.07 ms
[TIMING] Step 51038: total=0.74 ms, inference=0.06 ms
[TIMING] Step 51039: total=0.82 ms, inference=0.06 ms
[TIMING] Step 51040: total=0.85 ms, inference=0.06 ms
[TIMING] Step 51041: total=0.86 ms, inference=0.08 ms
[TIMING] Step 51042: total=0.74 ms, inference=0.06 ms
[TIMING] Step 51043: total=0.83 ms, inference=0.06 ms
[TIMING] Step 51044: total=0.85 ms, inference=0.06 ms
[TIMING] Step 51045: total=0.87 ms, inference=0.06 ms
[TIMING] Step 51046: total=0.82 ms, inference=0.06 ms
[TIMING] Step 51047: total=0.85 ms, inference=0.06 ms
[TIMING] Step 51048: total=0.88 ms, inference=0.06 ms
[TIMING] Step 51049: total=0.84 ms, inference=0.06 ms
[TIMING] Step 51050: total=0.84 ms, inference=0.06 ms
[TIMING] Step 51051: total=0.88 ms, inference=0.06 ms
[TIMING] Step 51052: total=0.91 ms, inference=0.06 ms
[TIMING] Step 51053: total=0.91 ms, inference=0.08 ms
[TIMING] Step 51054: total=0.67 ms, inference=0.06 ms
[TIMING] Step 51055: total=0.81 ms, inference=0.06 ms
[TIMING] Step 51056: total=0.83 ms, inference=0.06 ms
[TIMING] Step 51057: total=0.94 ms, inference=0.06 ms
[TIMING] Step 51058: total=0.77 ms, inference=0.06 ms
[TIMING] Step 51059: total=0.84 ms, inference=0.06 ms
[TIMING] Step 51060: total=0.85 ms, inference=0.06 ms
[TIMING] Step 51061: total=1.00 ms, inference=0.08 ms
[TIMING] Step 51062: total=0.46 ms, inference=0.10 ms
[TIMING] Step 51063: total=0.66 ms, inference=0.07 ms
[TIMING] Step 51064: total=1.14 ms, inference=0.11 ms
[TIMING] Step 51065: total=0.49 ms, inference=0.11 ms
[TIMING] Step 51066: total=0.56 ms, inference=0.07 ms
[TIMING] Step 51067: total=0.80 ms, inference=0.06 ms
[TIMING] Step 51068: total=0.84 ms, inference=0.06 ms
[TIMING] Step 51069: total=0.87 ms, inference=0.06 ms
[TIMING] Step 51070: total=0.81 ms, inference=0.06 ms
[TIMING] Step 51071: total=0.86 ms, inference=0.06 ms
[TIMING] Step 51072: total=1.01 ms, inference=0.09 ms
[TIMING] Step 51073: total=0.64 ms, inference=0.11 ms
[TIMING] Step 51074: total=0.52 ms, inference=0.08 ms
[TIMING] Step 51075: total=0.80 ms, inference=0.06 ms
[TIMING] Step 51076: total=0.81 ms, inference=0.06 ms
[TIMING] Step 51077: total=0.87 ms, inference=0.06 ms
[TIMING] Step 51078: total=0.82 ms, inference=0.06 ms
[TIMING] Step 51079: total=0.85 ms, inference=0.06 ms
[TIMING] Step 51080: total=1.03 ms, inference=0.08 ms
[TIMING] Step 51081: total=0.63 ms, inference=0.11 ms
[TIMING] Step 51082: total=0.59 ms, inference=0.07 ms
[TIMING] Step 51083: total=0.79 ms, inference=0.06 ms
[TIMING] Step 51084: total=0.86 ms, inference=0.06 ms
[TIMING] Step 51085: total=0.84 ms, inference=0.06 ms
[TIMING] Step 51086: total=0.86 ms, inference=0.06 ms
[TIMING] Step 51087: total=0.83 ms, inference=0.07 ms
[TIMING] Step 51088: total=0.98 ms, inference=0.09 ms
[TIMING] Step 51089: total=0.58 ms, inference=0.11 ms
[TIMING] Step 51090: total=0.63 ms, inference=0.07 ms
[TIMING] Step 51091: total=0.76 ms, inference=0.06 ms
[TIMING] Step 51092: total=0.81 ms, inference=0.06 ms
[TIMING] Step 51093: total=0.86 ms, inference=0.06 ms
[TIMING] Step 51094: total=0.83 ms, inference=0.06 ms
[TIMING] Step 51095: total=0.84 ms, inference=0.06 ms
[TIMING] Step 51096: total=1.02 ms, inference=0.08 ms
[TIMING] Step 51097: total=0.76 ms, inference=0.14 ms
[TIMING] Step 51098: total=0.45 ms, inference=0.10 ms
[TIMING] Step 51099: total=0.67 ms, inference=0.07 ms
[TIMING] Step 51100: total=0.81 ms, inference=0.06 ms
[TIMING] Step 51101: total=0.89 ms, inference=0.07 ms
[TIMING] Step 51102: total=0.79 ms, inference=0.06 ms
[TIMING] Step 51103: total=0.78 ms, inference=0.06 ms
[TIMING] Step 51104: total=1.00 ms, inference=0.08 ms
[TIMING] Step 51105: total=0.70 ms, inference=0.10 ms
[TIMING] Step 51106: total=0.62 ms, inference=0.07 ms
[TIMING] Step 51107: total=0.88 ms, inference=0.06 ms
[TIMING] Step 51108: total=0.88 ms, inference=0.08 ms
[TIMING] Step 51109: total=0.77 ms, inference=0.10 ms
[TIMING] Step 51110: total=0.68 ms, inference=0.09 ms
[TIMING] Step 51111: total=0.86 ms, inference=0.13 ms
[TIMING] Step 51112: total=0.64 ms, inference=0.14 ms
[TIMING] Step 51113: total=0.71 ms, inference=0.16 ms
[TIMING] Step 51114: total=0.69 ms, inference=0.16 ms
[TIMING] Step 51115: total=0.52 ms, inference=0.12 ms
[TIMING] Step 51116: total=0.43 ms, inference=0.09 ms
[TIMING] Step 51117: total=0.78 ms, inference=0.12 ms
[TIMING] Step 51118: total=0.55 ms, inference=0.10 ms
[TIMING] Step 51119: total=0.79 ms, inference=0.09 ms
[TIMING] Step 51120: total=0.81 ms, inference=0.15 ms
[TIMING] Step 51121: total=0.68 ms, inference=0.16 ms
[TIMING] Step 51122: total=0.67 ms, inference=0.15 ms
[TIMING] Step 51123: total=0.65 ms, inference=0.20 ms
[TIMING] Step 51124: total=0.66 ms, inference=0.15 ms
[TIMING] Step 51125: total=0.50 ms, inference=0.11 ms
[TIMING] Step 51126: total=0.49 ms, inference=0.11 ms
[TIMING] Step 51127: total=0.46 ms, inference=0.10 ms
[TIMING] Step 51128: total=1.62 ms, inference=0.91 ms
[TIMING] Step 51129: total=0.58 ms, inference=0.14 ms
[TIMING] Step 51130: total=0.57 ms, inference=0.10 ms
[TIMING] Step 51131: total=0.66 ms, inference=0.21 ms
[TIMING] Step 51132: total=0.53 ms, inference=0.14 ms
[TIMING] Step 51133: total=0.57 ms, inference=0.11 ms
[TIMING] Step 51134: total=0.43 ms, inference=0.09 ms
[TIMING] Step 51135: total=0.37 ms, inference=0.08 ms
[TIMING] Step 51136: total=0.86 ms, inference=0.15 ms
[TIMING] Step 51137: total=0.72 ms, inference=0.17 ms
[TIMING] Step 51138: total=0.55 ms, inference=0.13 ms
[TIMING] Step 51139: total=0.60 ms, inference=0.14 ms
[TIMING] Step 51140: total=0.72 ms, inference=0.15 ms
[TIMING] Step 51141: total=0.55 ms, inference=0.12 ms
[TIMING] Step 51142: total=0.51 ms, inference=0.12 ms
[TIMING] Step 51143: total=0.61 ms, inference=0.12 ms
[TIMING] Step 51144: total=0.61 ms, inference=0.14 ms
[TIMING] Step 51145: total=0.68 ms, inference=0.15 ms
[TIMING] Step 51146: total=0.64 ms, inference=0.15 ms
[TIMING] Step 51147: total=0.47 ms, inference=0.10 ms
[TIMING] Step 51148: total=0.53 ms, inference=0.11 ms
[TIMING] Step 51149: total=0.68 ms, inference=0.14 ms
[TIMING] Step 51150: total=0.54 ms, inference=0.12 ms
[TIMING] Step 51151: total=0.74 ms, inference=0.13 ms
[TIMING] Step 51152: total=0.67 ms, inference=0.15 ms
[TIMING] Step 51153: total=0.64 ms, inference=0.15 ms
[TIMING] Step 51154: total=0.61 ms, inference=0.13 ms
[TIMING] Step 51155: total=0.55 ms, inference=0.12 ms
[TIMING] Step 51156: total=0.71 ms, inference=0.14 ms
[TIMING] Step 51157: total=0.56 ms, inference=0.13 ms
[TIMING] Step 51158: total=0.45 ms, inference=0.10 ms
[TIMING] Step 51159: total=0.84 ms, inference=0.12 ms
[TIMING] Step 51160: total=0.76 ms, inference=0.20 ms
[TIMING] Step 51161: total=0.70 ms, inference=0.16 ms
[TIMING] Step 51162: total=0.63 ms, inference=0.14 ms
[TIMING] Step 51163: total=0.56 ms, inference=0.13 ms
[TIMING] Step 51164: total=0.45 ms, inference=0.10 ms
[TIMING] Step 51165: total=1.00 ms, inference=0.13 ms
[TIMING] Step 51166: total=0.49 ms, inference=0.11 ms
[TIMING] Step 51167: total=0.38 ms, inference=0.08 ms
[TIMING] Step 51168: total=1.10 ms, inference=0.16 ms
[TIMING] Step 51169: total=0.65 ms, inference=0.15 ms
[TIMING] Step 51170: total=0.63 ms, inference=0.14 ms
[TIMING] Step 51171: total=0.58 ms, inference=0.14 ms
[TIMING] Step 51172: total=0.41 ms, inference=0.09 ms
[TIMING] Step 51173: total=0.80 ms, inference=0.10 ms
[TIMING] Step 51174: total=0.60 ms, inference=0.09 ms
[TIMING] Step 51175: total=0.91 ms, inference=0.14 ms
[TIMING] Step 51176: total=0.70 ms, inference=0.15 ms
[TIMING] Step 51177: total=0.70 ms, inference=0.16 ms
[TIMING] Step 51178: total=0.62 ms, inference=0.14 ms
[TIMING] Step 51179: total=0.51 ms, inference=0.11 ms
[TIMING] Step 51180: total=0.52 ms, inference=0.12 ms
[TIMING] Step 51181: total=0.45 ms, inference=0.10 ms
[TIMING] Step 51182: total=0.60 ms, inference=0.08 ms
[TIMING] Step 51183: total=0.97 ms, inference=0.12 ms
[TIMING] Step 51184: total=0.65 ms, inference=0.13 ms
[TIMING] Step 51185: total=0.70 ms, inference=0.16 ms
[TIMING] Step 51186: total=0.68 ms, inference=0.15 ms
[TIMING] Step 51187: total=0.54 ms, inference=0.13 ms
[TIMING] Step 51188: total=0.42 ms, inference=0.09 ms
[TIMING] Step 51189: total=0.78 ms, inference=0.10 ms
[TIMING] Step 51190: total=0.97 ms, inference=0.12 ms
[TIMING] Step 51191: total=0.69 ms, inference=0.14 ms
[TIMING] Step 51192: total=0.74 ms, inference=0.16 ms
[TIMING] Step 51193: total=0.64 ms, inference=0.14 ms
[TIMING] Step 51194: total=0.54 ms, inference=0.12 ms
[TIMING] Step 51195: total=0.52 ms, inference=0.12 ms
[TIMING] Step 51196: total=0.44 ms, inference=0.08 ms
[TIMING] Step 51197: total=0.91 ms, inference=0.11 ms
[TIMING] Step 51198: total=0.65 ms, inference=0.10 ms
[TIMING] Step 51199: total=0.71 ms, inference=0.09 ms
[TIMING] Step 51200: total=1.08 ms, inference=0.15 ms
[TIMING] Step 51201: total=0.65 ms, inference=0.14 ms
[TIMING] Step 51202: total=0.83 ms, inference=0.16 ms
[TIMING] Step 51203: total=0.76 ms, inference=0.15 ms
[TIMING] Step 51204: total=0.77 ms, inference=0.22 ms
[TIMING] Step 51205: total=0.69 ms, inference=0.14 ms
[TIMING] Step 51206: total=0.56 ms, inference=0.13 ms
[TIMING] Step 51207: total=0.75 ms, inference=0.15 ms
[TIMING] Step 51208: total=0.88 ms, inference=0.14 ms
[TIMING] Step 51209: total=0.72 ms, inference=0.14 ms
[TIMING] Step 51210: total=0.61 ms, inference=0.13 ms
[TIMING] Step 51211: total=0.52 ms, inference=0.10 ms
[TIMING] Step 51212: total=0.61 ms, inference=0.13 ms
[TIMING] Step 51213: total=0.60 ms, inference=0.14 ms
[TIMING] Step 51214: total=0.46 ms, inference=0.10 ms
[TIMING] Step 51215: total=0.62 ms, inference=0.13 ms
[TIMING] Step 51216: total=0.80 ms, inference=0.16 ms
[TIMING] Step 51217: total=0.68 ms, inference=0.14 ms
[TIMING] Step 51218: total=0.50 ms, inference=0.10 ms
[TIMING] Step 51219: total=0.63 ms, inference=0.13 ms
[TIMING] Step 51220: total=0.47 ms, inference=0.10 ms
[TIMING] Step 51221: total=0.53 ms, inference=0.11 ms
[TIMING] Step 51222: total=0.48 ms, inference=0.15 ms
[TIMING] Step 51223: total=0.53 ms, inference=0.09 ms
[TIMING] Step 51224: total=0.85 ms, inference=0.16 ms
[TIMING] Step 51225: total=0.78 ms, inference=0.24 ms
[TIMING] Step 51226: total=0.73 ms, inference=0.15 ms
[TIMING] Step 51227: total=0.63 ms, inference=0.13 ms
[TIMING] Step 51228: total=0.60 ms, inference=0.13 ms
[TIMING] Step 51229: total=0.64 ms, inference=0.14 ms
[TIMING] Step 51230: total=0.60 ms, inference=0.13 ms
[TIMING] Step 51231: total=0.83 ms, inference=0.16 ms
[TIMING] Step 51232: total=0.75 ms, inference=0.15 ms
[TIMING] Step 51233: total=0.74 ms, inference=0.15 ms
[TIMING] Step 51234: total=0.80 ms, inference=0.16 ms
[TIMING] Step 51235: total=0.60 ms, inference=0.13 ms
[TIMING] Step 51236: total=0.58 ms, inference=0.13 ms
[TIMING] Step 51237: total=0.50 ms, inference=0.10 ms
[TIMING] Step 51238: total=1.60 ms, inference=0.97 ms
[TIMING] Step 51239: total=0.67 ms, inference=0.15 ms
[TIMING] Step 51240: total=0.45 ms, inference=0.10 ms
[TIMING] Step 51241: total=0.43 ms, inference=0.08 ms
[TIMING] Step 51242: total=0.53 ms, inference=0.07 ms
[TIMING] Step 51243: total=0.64 ms, inference=0.12 ms
[TIMING] Step 51244: total=0.59 ms, inference=0.12 ms
[TIMING] Step 51245: total=0.84 ms, inference=0.17 ms
[TIMING] Step 51246: total=0.77 ms, inference=0.13 ms
[TIMING] Step 51247: total=0.70 ms, inference=0.14 ms
[TIMING] Step 51248: total=0.83 ms, inference=0.26 ms
[TIMING] Step 51249: total=0.71 ms, inference=0.15 ms
[TIMING] Step 51250: total=0.58 ms, inference=0.14 ms
[TIMING] Step 51251: total=0.45 ms, inference=0.09 ms
[TIMING] Step 51252: total=0.59 ms, inference=0.16 ms
[TIMING] Step 51253: total=0.68 ms, inference=0.20 ms
[TIMING] Step 51254: total=0.76 ms, inference=0.15 ms
[TIMING] Step 51255: total=0.61 ms, inference=0.14 ms
[TIMING] Step 51256: total=0.42 ms, inference=0.09 ms
[TIMING] Step 51257: total=0.37 ms, inference=0.07 ms
[TIMING] Step 51258: total=0.32 ms, inference=0.06 ms
[TIMING] Step 51259: total=0.51 ms, inference=0.10 ms
[TIMING] Step 51260: total=0.48 ms, inference=0.10 ms
[TIMING] Step 51261: total=0.61 ms, inference=0.18 ms
[TIMING] Step 51262: total=0.79 ms, inference=0.16 ms
[TIMING] Step 51263: total=0.61 ms, inference=0.14 ms
[TIMING] Step 51264: total=0.69 ms, inference=0.15 ms
[TIMING] Step 51265: total=0.70 ms, inference=0.14 ms
[TIMING] Step 51266: total=0.78 ms, inference=0.14 ms
[TIMING] Step 51267: total=0.70 ms, inference=0.14 ms
[TIMING] Step 51268: total=0.57 ms, inference=0.11 ms
[TIMING] Step 51269: total=0.68 ms, inference=0.13 ms
[TIMING] Step 51270: total=0.84 ms, inference=0.20 ms
[TIMING] Step 51271: total=0.75 ms, inference=0.16 ms
[TIMING] Step 51272: total=0.65 ms, inference=0.14 ms
[TIMING] Step 51273: total=0.62 ms, inference=0.14 ms
[TIMING] Step 51274: total=0.59 ms, inference=0.13 ms
[TIMING] Step 51275: total=0.58 ms, inference=0.13 ms
[TIMING] Step 51276: total=0.58 ms, inference=0.13 ms
[TIMING] Step 51277: total=0.85 ms, inference=0.16 ms
[TIMING] Step 51278: total=0.68 ms, inference=0.14 ms
[TIMING] Step 51279: total=0.71 ms, inference=0.14 ms
[TIMING] Step 51280: total=0.97 ms, inference=0.24 ms
[TIMING] Step 51281: total=0.67 ms, inference=0.15 ms
[TIMING] Step 51282: total=0.61 ms, inference=0.13 ms
[TIMING] Step 51283: total=0.59 ms, inference=0.13 ms
[TIMING] Step 51284: total=0.57 ms, inference=0.12 ms
[TIMING] Step 51285: total=0.81 ms, inference=0.16 ms
[TIMING] Step 51286: total=0.71 ms, inference=0.15 ms
[TIMING] Step 51287: total=0.60 ms, inference=0.11 ms
[TIMING] Step 51288: total=0.81 ms, inference=0.15 ms
[TIMING] Step 51289: total=0.75 ms, inference=0.23 ms
[TIMING] Step 51290: total=0.63 ms, inference=0.18 ms
[TIMING] Step 51291: total=0.74 ms, inference=0.21 ms
[TIMING] Step 51292: total=0.73 ms, inference=0.16 ms
[TIMING] Step 51293: total=0.64 ms, inference=0.15 ms
[TIMING] Step 51294: total=0.60 ms, inference=0.13 ms
[TIMING] Step 51295: total=0.61 ms, inference=0.13 ms
[TIMING] Step 51296: total=0.52 ms, inference=0.12 ms
[TIMING] Step 51297: total=0.46 ms, inference=0.10 ms
[TIMING] Step 51298: total=0.48 ms, inference=0.13 ms
[TIMING] Step 51299: total=0.51 ms, inference=0.08 ms
[TIMING] Step 51300: total=0.75 ms, inference=0.14 ms
[TIMING] Step 51301: total=0.56 ms, inference=0.11 ms
[TIMING] Step 51302: total=0.52 ms, inference=0.11 ms
[TIMING] Step 51303: total=0.60 ms, inference=0.14 ms
[TIMING] Step 51304: total=1.02 ms, inference=0.15 ms
[TIMING] Step 51305: total=0.65 ms, inference=0.14 ms
[TIMING] Step 51306: total=0.61 ms, inference=0.12 ms
[TIMING] Step 51307: total=0.63 ms, inference=0.12 ms
[TIMING] Step 51308: total=0.85 ms, inference=0.19 ms
[TIMING] Step 51309: total=0.66 ms, inference=0.14 ms
[TIMING] Step 51310: total=0.42 ms, inference=0.08 ms
[TIMING] Step 51311: total=0.36 ms, inference=0.07 ms
[TIMING] Step 51312: total=0.39 ms, inference=0.10 ms
[TIMING] Step 51313: total=0.62 ms, inference=0.09 ms
[TIMING] Step 51314: total=0.50 ms, inference=0.12 ms
[TIMING] Step 51315: total=0.40 ms, inference=0.08 ms
[TIMING] Step 51316: total=0.42 ms, inference=0.07 ms
[TIMING] Step 51317: total=0.40 ms, inference=0.07 ms
[TIMING] Step 51318: total=0.59 ms, inference=0.12 ms
[TIMING] Step 51319: total=0.68 ms, inference=0.15 ms
[TIMING] Step 51320: total=0.79 ms, inference=0.15 ms
[TIMING] Step 51321: total=0.67 ms, inference=0.14 ms
[TIMING] Step 51322: total=0.62 ms, inference=0.11 ms
[TIMING] Step 51323: total=0.71 ms, inference=0.14 ms
[TIMING] Step 51324: total=0.72 ms, inference=0.14 ms
[TIMING] Step 51325: total=0.64 ms, inference=0.13 ms
[TIMING] Step 51326: total=0.76 ms, inference=0.21 ms
[TIMING] Step 51327: total=0.65 ms, inference=0.13 ms
[TIMING] Step 51328: total=0.64 ms, inference=0.12 ms
[TIMING] Step 51329: total=0.67 ms, inference=0.21 ms
[TIMING] Step 51330: total=0.76 ms, inference=0.14 ms
[TIMING] Step 51331: total=0.53 ms, inference=0.10 ms
[TIMING] Step 51332: total=0.56 ms, inference=0.11 ms
[TIMING] Step 51333: total=0.74 ms, inference=0.15 ms
[TIMING] Step 51334: total=0.66 ms, inference=0.13 ms
[TIMING] Step 51335: total=0.63 ms, inference=0.13 ms
[TIMING] Step 51336: total=0.62 ms, inference=0.12 ms
[TIMING] Step 51337: total=0.64 ms, inference=0.12 ms
[TIMING] Step 51338: total=0.76 ms, inference=0.13 ms
[TIMING] Step 51339: total=0.70 ms, inference=0.14 ms
[TIMING] Step 51340: total=0.58 ms, inference=0.11 ms
[TIMING] Step 51341: total=0.63 ms, inference=0.13 ms
[TIMING] Step 51342: total=0.52 ms, inference=0.10 ms
[TIMING] Step 51343: total=0.59 ms, inference=0.13 ms
[TIMING] Step 51344: total=0.45 ms, inference=0.10 ms
[TIMING] Step 51345: total=0.49 ms, inference=0.09 ms
[TIMING] Step 51346: total=0.57 ms, inference=0.10 ms
[TIMING] Step 51347: total=0.81 ms, inference=0.21 ms
[TIMING] Step 51348: total=0.60 ms, inference=0.17 ms
[TIMING] Step 51349: total=0.70 ms, inference=0.14 ms
[TIMING] Step 51350: total=0.75 ms, inference=0.23 ms
[TIMING] Step 51351: total=0.68 ms, inference=0.14 ms
[TIMING] Step 51352: total=0.55 ms, inference=0.12 ms
[TIMING] Step 51353: total=0.61 ms, inference=0.13 ms
[TIMING] Step 51354: total=0.58 ms, inference=0.17 ms
[TIMING] Step 51355: total=0.79 ms, inference=0.24 ms
[TIMING] Step 51356: total=0.45 ms, inference=0.10 ms
[TIMING] Step 51357: total=0.36 ms, inference=0.06 ms
[TIMING] Step 51358: total=0.35 ms, inference=0.06 ms
[TIMING] Step 51359: total=0.50 ms, inference=0.15 ms
[TIMING] Step 51360: total=0.49 ms, inference=0.08 ms
[TIMING] Step 51361: total=0.34 ms, inference=0.07 ms
[TIMING] Step 51362: total=0.59 ms, inference=0.06 ms
[TIMING] Step 51363: total=0.83 ms, inference=0.06 ms
[TIMING] Step 51364: total=0.85 ms, inference=0.06 ms
[TIMING] Step 51365: total=0.98 ms, inference=0.07 ms
[TIMING] Step 51366: total=0.68 ms, inference=0.06 ms
[TIMING] Step 51367: total=0.84 ms, inference=0.06 ms
[TIMING] Step 51368: total=0.87 ms, inference=0.06 ms
[TIMING] Step 51369: total=0.86 ms, inference=0.07 ms
[TIMING] Step 51370: total=0.76 ms, inference=0.06 ms
[TIMING] Step 51371: total=0.82 ms, inference=0.06 ms
[TIMING] Step 51372: total=0.85 ms, inference=0.06 ms
[TIMING] Step 51373: total=0.86 ms, inference=0.06 ms
[TIMING] Step 51374: total=1.07 ms, inference=0.13 ms
[TIMING] Step 51375: total=0.55 ms, inference=0.12 ms
[TIMING] Step 51376: total=0.66 ms, inference=0.11 ms
[TIMING] Step 51377: total=0.76 ms, inference=0.11 ms
[TIMING] Step 51378: total=0.67 ms, inference=0.12 ms
[TIMING] Step 51379: total=0.71 ms, inference=0.11 ms
[TIMING] Step 51380: total=0.70 ms, inference=0.13 ms
